Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4917.0,37.0,,B1,3211 BEVERLEY ROAD,,11226.0,2.0,0.0,2.0,1700.0,1584.0,1910.0,1.0,B1,930000.0,2019-08-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4917.0,37.0,,B1,3211 BEVERLEY ROAD,,11226.0,2.0,0.0,2.0,1700.0,1584.0,1910.0,1.0,B1,495000.0,2019-04-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4919.0,26.0,,B9,380 EAST 35TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1928.0,1910.0,1.0,B9,799000.0,2019-06-20 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4920.0,126.0,,B1,1136 BROOKLYN AVENUE,,11203.0,2.0,0.0,2.0,2000.0,2400.0,1920.0,1.0,B1,310000.0,2019-11-08 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4930.0,20.0,,B1,3024 CORTELYOU ROAD,,11226.0,2.0,0.0,2.0,1770.0,2200.0,1905.0,1.0,B1,850000.0,2019-04-26 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4930.0,65.0,,S2,1697 NOSTRAND AVENUE,,11226.0,2.0,1.0,3.0,1520.0,3135.0,1930.0,1.0,S2,900000.0,2019-12-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4931.0,24.0,,B1,266 EAST 32 STREET,,11226.0,2.0,0.0,2.0,1933.0,1976.0,1910.0,1.0,B1,423000.0,2019-03-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1B,4933.0,53.0,,V0,1183 NEW YORK AVENUE,,11219.0,0.0,0.0,0.0,2000.0,0.0,1910.0,1.0,B9,1130000.0,2019-06-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4933.0,53.0,,B9,1183 NEW YORK AVENUE,,11219.0,2.0,0.0,2.0,4000.0,3060.0,1910.0,1.0,B9,885000.0,2019-02-06 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4933.0,57.0,,B1,1175 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,1172.0,1164.0,1910.0,1.0,B1,659000.0,2019-04-08 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4934.0,64.0,,B1,487 EAST 34TH STREET,,11203.0,2.0,0.0,2.0,1533.0,1860.0,1930.0,1.0,B1,60848.0,2019-04-19 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4938.0,23.0,,B2,3801 CLARENDON ROAD,,11203.0,2.0,0.0,2.0,1750.0,1230.0,1930.0,1.0,B2,308750.0,2019-12-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4945.0,28.0,,B3,4501 CLARENDON ROAD,,11203.0,2.0,0.0,2.0,1800.0,1584.0,1925.0,1.0,B3,445000.0,2019-05-15 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4945.0,28.0,,B3,4501 CLARENDON ROAD,,11203.0,2.0,0.0,2.0,1800.0,1584.0,1925.0,1.0,B3,798500.0,2019-12-19 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4947.0,7.0,,B1,3016 CLARENDON RD,,11226.0,2.0,0.0,2.0,1600.0,1904.0,1905.0,1.0,B1,720000.0,2019-07-01 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4947.0,78.0,,S2,1773 NOSTRAND AVENUE,,11226.0,2.0,1.0,3.0,2000.0,3300.0,1933.0,1.0,S2,1095000.0,2019-11-15 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4948.0,38.0,,B3,372 EAST 32ND STREET,,11226.0,2.0,0.0,2.0,4000.0,1988.0,1925.0,1.0,B3,50000.0,2019-02-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4950.0,64.0,,B2,1269 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,2000.0,1800.0,1920.0,1.0,B2,875000.0,2019-05-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4950.0,81.0,,B2,1229 NEW YORK AVENUE,,11203.0,2.0,0.0,2.0,2000.0,2000.0,1920.0,1.0,B2,852000.0,2019-06-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4951.0,44.0,,B3,3415 AVENUE D,,11203.0,2.0,0.0,2.0,2160.0,1568.0,1910.0,1.0,B3,560000.0,2019-02-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4954.0,5.0,,B2,3712 CLARENDON ROAD,,11203.0,2.0,0.0,2.0,3000.0,2032.0,1920.0,1.0,B2,875000.0,2019-06-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4955.0,21.0,,B2,586 EAST 39TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1802.0,1920.0,1.0,B2,960000.0,2019-08-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4955.0,21.0,,B2,586 EAST 39TH STREET,,11203.0,2.0,0.0,2.0,2000.0,1802.0,1920.0,1.0,B2,553000.0,2019-01-31 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4955.0,38.0,,B3,626 EAST 39TH STREET,,11203.0,2.0,0.0,2.0,5000.0,1600.0,1920.0,1.0,B3,840000.0,2019-08-08 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4956.0,58.0,,B2,611 EAST 39TH STREET,,11203.0,2.0,0.0,2.0,2700.0,2544.0,1920.0,1.0,B2,960000.0,2019-08-27 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4958.0,24.0,,B3,518 EAST 42ND STREET,,11203.0,2.0,0.0,2.0,2150.0,909.0,1940.0,1.0,B3,240000.0,2019-05-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4960.0,33.0,,B3,1234 TROY AVENUE,,11203.0,2.0,0.0,2.0,1900.0,1216.0,1930.0,1.0,B3,667800.0,2019-10-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4962.0,61.0,,B3,757 EAST 45TH STREET,,11203.0,2.0,0.0,2.0,1908.0,1568.0,1930.0,1.0,B3,730000.0,2019-03-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4963.0,3.0,,B3,4606 CLARENDON ROAD,,11203.0,2.0,0.0,2.0,2025.0,1564.0,1930.0,1.0,B3,10.0,2019-04-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4970.0,70.0,,B2,1349 BROOKLYN AVENUE,,11203.0,2.0,0.0,2.0,4000.0,2212.0,1920.0,1.0,B2,1130000.0,2019-06-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4971.0,47.0,,B3,3709 FOSTER AVENUE,,11203.0,2.0,0.0,2.0,1950.0,1344.0,1925.0,1.0,B3,450000.0,2019-07-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4973.0,44.0,,B2,3917 FOSTER AVENUE,,11203.0,2.0,0.0,2.0,1880.0,1504.0,1930.0,1.0,B2,600000.0,2019-12-31 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4979.0,15.0,,B1,816 EAST 46TH STREET,,11203.0,2.0,0.0,2.0,2650.0,1908.0,2005.0,1.0,B1,740000.0,2019-06-14 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4980.0,78.0,,B3,805 EAST 46TH STREET,,11203.0,2.0,0.0,2.0,2375.0,1536.0,1930.0,1.0,B3,115000.0,2019-05-02 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4980.0,78.0,,B3,805 EAST 46TH STREET,,11203.0,2.0,0.0,2.0,2375.0,1536.0,1930.0,1.0,B3,10.0,2019-05-17 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4985.0,33.0,,B1,802 EAST 39TH STREET,,11210.0,2.0,0.0,2.0,1600.0,1672.0,1940.0,1.0,B1,550873.0,2019-08-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4988.0,60.0,,B1,1417 ALBANY,,11203.0,2.0,0.0,2.0,1742.0,1836.0,1930.0,1.0,B1,705000.0,2019-10-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4989.0,35.0,,B1,722 EAST 43RD STREET,,11203.0,2.0,0.0,2.0,1758.0,2040.0,1930.0,1.0,B1,675000.0,2019-07-31 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4989.0,42.0,,B1,738 EAST 43RD STREET,,11203.0,2.0,0.0,2.0,1758.0,2040.0,1930.0,1.0,B1,740000.0,2019-10-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4989.0,47.0,,B1,731 EAST 42ND STREET,,11203.0,2.0,0.0,2.0,1767.0,1938.0,1930.0,1.0,B1,679000.0,2019-05-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4990.0,154.0,,B3,723 EAST 43RD STREET,,11203.0,2.0,0.0,2.0,1775.0,1938.0,1935.0,1.0,B3,655000.0,2019-02-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4991.0,52.0,,B1,1437 TROY AVENUE,,11203.0,2.0,0.0,2.0,1767.0,1938.0,1935.0,1.0,B1,700000.0,2019-01-23 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4991.0,62.0,,B1,1415 TROY AVENUE,,11203.0,2.0,0.0,2.0,1767.0,1938.0,1935.0,1.0,B1,775000.0,2019-06-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4993.0,51.0,,B1,971 EAST 46TH STREET,,11203.0,2.0,0.0,2.0,2025.0,1920.0,1965.0,1.0,B1,685000.0,2019-08-07 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,4997.0,17.0,,B3,1463 NEW YORK AVENUE,,11210.0,2.0,0.0,2.0,4000.0,2697.0,1915.0,1.0,B3,1250000.0,2019-08-21 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,5005.0,62.0,,B1,648 EAST 31ST STREET,,11210.0,2.0,0.0,2.0,2000.0,2000.0,1920.0,1.0,B1,710000.0,2019-03-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,5006.0,14.0,,B1,669 EAST 31ST STREET,,11210.0,2.0,0.0,2.0,2000.0,2096.0,1910.0,1.0,B1,1086000.0,2019-10-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,5006.0,50.0,,B2,620 E32ND STREET,,11210.0,2.0,0.0,2.0,3500.0,1859.0,1920.0,1.0,B2,760000.0,2019-05-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,5008.0,65.0,,B2,862 EAST 34TH STREET,,11210.0,2.0,0.0,2.0,4000.0,1990.0,1920.0,1.0,B2,875000.0,2019-10-31 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,5013.0,19.0,,B2,821 EAST 38TH STREET,,11210.0,2.0,0.0,2.0,4000.0,3056.0,1930.0,1.0,B2,1350000.0,2019-03-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,5023.0,2.0,,B1,4604 FARRAGUT ROAD,,11203.0,2.0,0.0,2.0,1983.0,2000.0,1960.0,1.0,B1,635000.0,2019-01-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7560.0,17.0,,B3,763 EAST 32ND STREET,,11210.0,2.0,0.0,2.0,4100.0,2030.0,1920.0,1.0,B3,110000.0,2019-07-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7561.0,37.0,,B3,1595 NEW YORK AVENUE,,11210.0,2.0,0.0,2.0,4000.0,1908.0,1920.0,1.0,B3,1100000.0,2019-05-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7561.0,70.0,,B2,966 EAST 34TH STREET,,11210.0,2.0,0.0,2.0,2000.0,1545.0,1925.0,1.0,B2,667800.0,2019-03-05 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7580.0,5.0,,B1,3413 AVENUE I,,11210.0,2.0,0.0,2.0,2350.0,2400.0,1915.0,1.0,B1,939000.0,2019-08-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7580.0,23.0,,B9,1057 EAST 34TH STREET,,11210.0,2.0,0.0,2.0,2500.0,2760.0,1915.0,1.0,B9,825000.0,2019-06-14 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7582.0,21.0,,B2,1739 BROOKLYN AVENUE,,11210.0,2.0,0.0,2.0,2000.0,1751.0,1920.0,1.0,B2,555000.0,2019-12-30 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7583.0,8.0,,B1,3705 AVENUE I,,11210.0,2.0,0.0,2.0,1950.0,2164.0,1910.0,1.0,B1,850000.0,2019-12-31 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7583.0,8.0,,B1,3705 AVENUE I,,11210.0,2.0,0.0,2.0,1950.0,2164.0,1910.0,1.0,B1,700000.0,2019-08-27 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7594.0,65.0,,B2,950 EAST 31,,11210.0,2.0,0.0,2.0,2581.0,2400.0,1925.0,1.0,B2,940000.0,2019-08-20 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7597.0,4.0,,B3,3319 AVENUE J,,11210.0,2.0,0.0,2.0,2000.0,1408.0,1925.0,1.0,B3,560000.0,2019-01-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7600.0,61.0,,B2,1146 EAST 37TH STREET,,11210.0,2.0,0.0,2.0,4000.0,2359.0,1915.0,1.0,B2,880000.0,2019-01-08 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7633.0,5.0,,B2,3311 AVENUE L,,11210.0,2.0,0.0,2.0,4000.0,1400.0,1925.0,1.0,B2,977500.0,2019-04-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7633.0,43.0,,B2,3304 AVENUE K,,11210.0,2.0,0.0,2.0,2200.0,2304.0,1925.0,1.0,B2,958800.0,2019-02-13 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7634.0,41.0,,B1,3402 AVENUE K,,11210.0,2.0,0.0,2.0,2000.0,2320.0,1915.0,1.0,B1,710000.0,2019-07-01 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7634.0,43.0,,B1,3408 AVENUE K,,11210.0,2.0,0.0,2.0,2667.0,2320.0,1915.0,1.0,B1,309708.0,2019-12-03 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7649.0,26.0,,B2,1247 EAST 31ST STREET,,11210.0,2.0,0.0,2.0,3200.0,1990.0,1920.0,1.0,B2,1599000.0,2019-12-09 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7651.0,73.0,,B3,1424 EAST 34TH STREET,,11210.0,2.0,0.0,2.0,2000.0,1222.0,1925.0,1.0,B3,725000.0,2019-05-23 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7652.0,58.0,,B3,1320 EAST 35 STREET,,11210.0,2.0,0.0,2.0,5000.0,2521.0,1925.0,1.0,B3,1150000.0,2019-08-27 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7722.0,6.0,,B1,3811 AVENUE H,,11210.0,2.0,0.0,2.0,2150.0,3213.0,1940.0,1.0,B1,10.0,2019-03-19 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7724.0,9.0,,B1,925 EAST 40TH STREET,,11210.0,2.0,0.0,2.0,3000.0,2184.0,1920.0,1.0,B1,650000.0,2019-11-05 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7724.0,9.0,,B1,925 EAST 40TH STREET,,11210.0,2.0,0.0,2.0,3000.0,2184.0,1920.0,1.0,B1,616664.0,2019-07-23 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7729.0,21.0,,B1,4515 GLENDALE COURT,,11234.0,2.0,0.0,2.0,1892.0,1560.0,1945.0,1.0,B1,10.0,2019-03-07 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7743.0,18.0,,B3,1075 EAST 39TH STREET,,11210.0,2.0,0.0,2.0,2000.0,1920.0,1910.0,1.0,B3,690000.0,2019-01-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7749.0,56.0,,B3,1192 EAST 46TH STREET,,11234.0,2.0,0.0,2.0,2000.0,1196.0,1925.0,1.0,B3,530000.0,2019-07-24 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7749.0,56.0,,B3,1192 EAST 46TH STREET,,11234.0,2.0,0.0,2.0,2000.0,1196.0,1925.0,1.0,B3,368829.0,2019-04-23 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7765.0,35.0,,B2,1127 EAST 39 STREET,,11210.0,2.0,0.0,2.0,4000.0,2451.0,1899.0,1.0,B2,845000.0,2019-08-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7766.0,38.0,,B3,1055 EAST 40TH STREET,,11210.0,2.0,0.0,2.0,2000.0,2072.0,1905.0,1.0,B3,100.0,2019-12-05 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7766.0,72.0,,B2,1836 ALBANY AVENUE,2,11210.0,2.0,0.0,2.0,2000.0,1800.0,2011.0,1.0,B2,10.0,2019-03-19 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7768.0,68.0,,B3,1080 EAST 43RD STREET,,11210.0,2.0,0.0,2.0,2667.0,1436.0,1915.0,1.0,B3,760000.0,2019-09-17 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7769.0,3.0,,B9,4317 AVENUE J,,11210.0,2.0,0.0,2.0,1950.0,2090.0,1955.0,1.0,B9,635000.0,2019-02-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7769.0,39.0,,B1,1035 EAST 43RD STREET,,11210.0,2.0,0.0,2.0,2000.0,2220.0,1940.0,1.0,B1,400000.0,2019-12-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7769.0,48.0,,B1,4322 AVENUE I,,11210.0,2.0,0.0,2.0,1950.0,1500.0,1930.0,1.0,B1,790000.0,2019-11-20 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7769.0,49.0,,B1,4324 AVENUE I,,11210.0,2.0,0.0,2.0,1950.0,2448.0,1925.0,1.0,B1,850000.0,2019-11-26 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7786.0,23.0,,B1,1163 EAST 38TH STREET,,11210.0,2.0,0.0,2.0,2000.0,2080.0,1920.0,1.0,B1,520000.0,2019-01-14 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7788.0,26.0,,B3,1157 EAST 40TH STREET,,11210.0,2.0,0.0,2.0,2000.0,1528.0,1925.0,1.0,B3,439062.0,2019-03-29 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7791.0,34.0,,B1,1119 EAST 43RD STREET,,11210.0,2.0,0.0,2.0,2000.0,2310.0,1950.0,1.0,B1,1.0,2019-08-28 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7791.0,35.0,,B1,1117 EAST 43RD STREET,,11210.0,2.0,0.0,2.0,2000.0,2520.0,1950.0,1.0,B1,800000.0,2019-04-04 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7811.0,15.0,,B3,27 ALTON PLACE,,11210.0,2.0,0.0,2.0,2000.0,1170.0,1925.0,1.0,B3,680000.0,2019-12-03 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7813.0,146.0,,B2,4011 HUBBARD PLACE,,11210.0,2.0,0.0,2.0,2441.0,2774.0,2004.0,1.0,B2,560000.0,2019-06-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7813.0,146.0,,B2,4011 HUBBARD PLACE,,11210.0,2.0,0.0,2.0,2441.0,2774.0,2004.0,1.0,B2,880000.0,2019-11-26 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7907.0,16.0,,B1,343 EAST 59TH STREET,,11203.0,2.0,0.0,2.0,2200.0,1748.0,1940.0,1.0,B1,400000.0,2019-03-01 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7907.0,18.0,,B1,339 EAST 59TH STREET,,11203.0,2.0,0.0,2.0,2200.0,1748.0,1940.0,1.0,B1,309000.0,2019-03-20 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7907.0,42.0,,B1,1218 RALPH AVENUE,,11236.0,2.0,0.0,2.0,2150.0,1708.0,1945.0,1.0,B1,807000.0,2019-04-16 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7927.0,46.0,,B3,740 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,2880.0,2618.0,1940.0,1.0,B3,610700.0,2019-10-11 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7927.0,78.0,,B1,820 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,1992.0,1596.0,1940.0,1.0,B1,299000.0,2019-09-12 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7927.0,79.0,,B1,822 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,1992.0,1596.0,1940.0,1.0,B1,810000.0,2019-02-14 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7927.0,81.0,,B1,828 EAST 52ND STREET,,11203.0,2.0,0.0,2.0,1992.0,1596.0,1940.0,1.0,B1,830000.0,2019-03-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7928.0,48.0,,B3,706 EAST 53RD STREET,,11203.0,2.0,0.0,2.0,2700.0,2108.0,1940.0,1.0,B3,375000.0,2019-04-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7928.0,65.0,,B1,748 EAST 53RD STREET,,11203.0,2.0,0.0,2.0,2508.0,3520.0,1940.0,1.0,B1,524399.0,2019-03-22 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7954.0,69.0,,B1,707 EAST 58TH STREET,,11234.0,2.0,0.0,2.0,2533.0,2400.0,1960.0,1.0,B1,860000.0,2019-11-26 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7970.0,25.0,,B9,952 EAST 53RD STREET,,11234.0,2.0,0.0,2.0,1800.0,1782.0,1955.0,1.0,B9,590000.0,2019-02-27 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7975.0,63.0,,B1,708 EAST 58TH STREET,,11234.0,2.0,0.0,2.0,2633.0,2376.0,1960.0,1.0,B1,790000.0,2019-09-25 00:00:00
3.0,flatbush-east,02 TWO FAMILY DWELLINGS,1,7975.0,74.0,,B1,738 EAST 58TH STREET,,11234.0,2.0,0.0,2.0,2200.0,2376.0,1960.0,1.0,B1,750000.0,2019-06-28 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4674.0,28.0,,C0,390 EAST 49TH STREET,,11203.0,3.0,0.0,3.0,2000.0,2900.0,1901.0,1.0,C0,989000.0,2019-08-30 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4682.0,22.0,,C0,116 EAST 57TH STREET,,11203.0,3.0,0.0,3.0,3000.0,3220.0,1930.0,1.0,C0,750000.0,2019-03-20 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4703.0,13.0,,C0,206 EAST 56 STREET,,11203.0,3.0,0.0,3.0,2800.0,2436.0,1920.0,1.0,C0,95000.0,2019-10-23 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4704.0,66.0,,C0,207 EAST 56TH STREET,,11203.0,3.0,0.0,3.0,2000.0,2482.0,1940.0,1.0,C0,650000.0,2019-05-28 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4706.0,6.0,,C0,5811 SNYDER AVENUE,,11203.0,3.0,0.0,3.0,2500.0,2480.0,1920.0,1.0,C0,660000.0,2019-08-29 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4706.0,6.0,,C0,5811 SNYDER AVENUE,,11203.0,3.0,0.0,3.0,2500.0,2480.0,1920.0,1.0,C0,835000.0,2019-12-05 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4763.0,25.0,,C0,582 EAST 53RD STREET,,11203.0,3.0,0.0,3.0,2680.0,3071.0,1945.0,1.0,C0,680000.0,2019-10-03 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4764.0,37.0,,C0,5315 CLARENDON ROAD,,11203.0,3.0,0.0,3.0,1740.0,2641.0,1970.0,1.0,C0,730000.0,2019-03-27 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4773.0,69.0,,C0,679 EAST 52ND STREET,,11203.0,3.0,0.0,3.0,3000.0,3432.0,2014.0,1.0,C0,1211718.0,2019-05-07 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4773.0,70.0,,C0,677 EAST 52 STREET,3,11203.0,3.0,0.0,3.0,3000.0,3432.0,2014.0,1.0,C0,1220000.0,2019-12-10 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4874.0,5.0,,C0,446 LINDEN BOULEVARD,,11203.0,3.0,0.0,3.0,2000.0,3414.0,1920.0,1.0,C0,947000.0,2019-07-30 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4878.0,51.0,,C0,883 ALBANY AVENUE,,11203.0,3.0,0.0,3.0,2000.0,1920.0,1910.0,1.0,C0,750000.0,2019-03-29 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4901.0,40.0,,C0,150 EAST 31ST STREET,,11226.0,3.0,0.0,3.0,1600.0,2072.0,1910.0,1.0,C0,600000.0,2019-01-23 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4902.0,2.0,,C0,3104 SNYDER AVE,,11226.0,3.0,0.0,3.0,1670.0,2000.0,1910.0,1.0,C0,999000.0,2019-11-15 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4902.0,4.0,,C0,3110 SNYDER AVENUE,,11226.0,3.0,0.0,3.0,1670.0,2000.0,1910.0,1.0,C0,565000.0,2019-09-19 00:00:00
3.0,flatbush-east,03 THREE FAMILY DWELLINGS,1,4916.0,7.0,,C0,160 EAST 32 STREET,,11226.0,3.0,0.0,3.0,2000.0,2000.0,1899.0,1.0,C0,580000.0,2019-03-07 00:00:00
