,id,neighbourhood_group,host_name,host_id,minimum_price,z_value_prices,z_interpretation
26593,21161038,Brooklyn,Adam,11310249,240,-0.08847793199482462,Average price
26594,21161561,Manhattan,Ayhan,24088306,1673,0.03291703081017831,Average price
26595,21161707,Manhattan,Thomas,2171676,142,-0.09677989037227772,Average price
26596,21161871,Manhattan,AJ And Freddy,3778274,240,-0.08847793199482462,Average price
26597,21163303,Manhattan,Samuel,50388251,290,-0.08424223894510366,Average price
26598,21163689,Brooklyn,Sneha,146481790,95,-0.10076144183901543,Lower price average
26599,21164579,Queens,Bifan,152760575,200,-0.0918664864346014,Average price
26600,21165138,Queens,Kelly,148852095,130,-0.09779645670421075,Average price
26601,21169968,Brooklyn,Renee,24193553,600,-0.057980942036833655,Average price
26602,21170090,Manhattan,Franklin,36450406,200,-0.0918664864346014,Average price
26603,21171230,Queens,Evyiatar,82975282,1410,0.010637285368646023,Average price
26604,21171726,Manhattan,Mike,6009690,378,-0.07678741917759475,Average price
26605,21172187,Bronx,Dominique,152353924,75,-0.10245571905890381,Lower price average
26606,21172762,Manhattan,Stephanie,33975562,114,-0.09915187848012146,Average price
26607,21172924,Manhattan,Jerry,152852607,555,-0.06179306578158252,Average price
26608,21173148,Manhattan,Victoria,27231066,495,-0.06687589744124768,Average price
26609,21173263,Brooklyn,Ellen,48510097,120,-0.09864359531415494,Average price
26610,21174008,Manhattan,Thomas,15751193,225,-0.08974863990974091,Average price
26611,21174364,Manhattan,Dasha,109074907,150,-0.09610217948432237,Average price
26612,21174445,Queens,Yang,42916011,385,-0.07619442215063382,Average price
26613,21174566,Manhattan,Kenny,42628496,125,-0.09822002600918285,Average price
26614,21174693,Brooklyn,Zakhar,152872412,472,-0.06882431624411933,Average price
26615,21174772,Queens,Emily,56184689,190,-0.09271362504454558,Average price
26616,21175036,Brooklyn,Anthony,152878377,225,-0.08974863990974091,Average price
26617,21175139,Manhattan,Diane,7055854,7500,0.5265446988246599,Higher price average
26618,21175160,Manhattan,Judie And Steven,8637211,2550,0.10721108690228409,Higher price average
26619,21175464,Brooklyn,Edward,152882655,225,-0.08974863990974091,Average price
26620,21175493,Brooklyn,Amber,152883368,130,-0.09779645670421075,Average price
26621,21175597,Manhattan,Judie And Steven,8637211,2100,0.06908984945479538,Average price
26622,21175822,Manhattan,Seamus,152885643,512,-0.06543576180434256,Average price
26623,21175996,Manhattan,Francisco,96235534,260,-0.08678365477493624,Average price
26624,21176110,Manhattan,Danielle,48812051,480,-0.06814660535616397,Average price
26625,21176417,Brooklyn,Adam,122975,345,-0.0795829765904106,Average price
26626,21177066,Manhattan,Kaushik,24929024,47,-0.10482770716674755,Lower price average
26627,21177156,Manhattan,Jonathan,1029090,362,-0.07814284095350546,Average price
26628,21177608,Brooklyn,Stephany,19177308,96,-0.100676727978021,Lower price average
26629,21177976,Manhattan,Josh,52876917,100,-0.10033787253404333,Lower price average
26630,21178032,Queens,Kelly,148852095,120,-0.09864359531415494,Average price
26631,21178117,Queens,Kelly,148852095,174,-0.0940690468204563,Average price
26632,21181643,Manhattan,Lexy,152948553,99,-0.10042258639503775,Lower price average
26633,21182937,Queens,Pao,91646104,450,-0.07068802118599656,Average price
26634,21183312,Brooklyn,Scott,50383289,225,-0.08974863990974091,Average price
26635,21183975,Brooklyn,Lo,43148410,40,-0.1054207041937085,Lower price average
26636,21184012,Brooklyn,Anna,16024560,260,-0.08678365477493624,Average price
26637,21184173,Queens,Clara,21250331,35,-0.10584427349868059,Lower price average
26638,21184304,Manhattan,Ken,22541573,5070,0.32069001660822083,Higher price average
26639,21184343,Manhattan,Bel And Camila,54198006,150,-0.09610217948432237,Average price
26640,21185183,Manhattan,Kara,30283594,5070,0.32069001660822083,Higher price average
26641,21185448,Brooklyn,Nick,10714931,555,-0.06179306578158252,Average price
26642,21185633,Manhattan,Rlg,75029289,3750,0.2088677200955873,Higher price average
26643,21185909,Brooklyn,Chelsea,38753504,124,-0.09830473987017727,Average price
26644,21186749,Brooklyn,Ely,57576702,240,-0.08847793199482462,Average price
26645,21187856,Brooklyn,Elijah,3183818,275,-0.08551294686001995,Average price
26646,21188044,Brooklyn,Debbie,67869496,250,-0.08763079338488043,Average price
26647,21188555,Brooklyn,Miki,153015791,135,-0.09737288739923866,Average price
26648,21189177,Brooklyn,Lara,5400205,360,-0.0783122686754943,Average price
26649,21190325,Brooklyn,Stephanie,66041795,275,-0.08551294686001995,Average price
26650,21190502,Manhattan,Rafael,8628273,280,-0.08508937755504785,Average price
26651,21190746,Brooklyn,Joshua,6429030,100,-0.10033787253404333,Lower price average
26652,21191264,Manhattan,Victoria,81959199,240,-0.08847793199482462,Average price
26653,21191462,Brooklyn,Lu&Ben,46208887,490,-0.06729946674621978,Average price
26654,21191546,Brooklyn,Joy,153044885,567,-0.060776499449649496,Average price
26655,21191862,Queens,Wilson,110965771,400,-0.07492371423571753,Average price
26656,21192066,Brooklyn,Lo,43148410,45,-0.1049971348887364,Lower price average
26658,21192158,Manhattan,Stanley,120762452,4500,0.2724031158414018,Higher price average
26659,21192284,Manhattan,Stanley,120762452,4500,0.2724031158414018,Higher price average
26660,21192354,Brooklyn,Carol,138006255,65,-0.103302857668848,Lower price average
26661,21192364,Manhattan,Stanley,120762452,4500,0.2724031158414018,Higher price average
26662,21192430,Manhattan,Stanley,120762452,5850,0.38676682818386793,Higher price average
26663,21195408,Brooklyn,Thomas,153083048,295,-0.08381866964013156,Average price
26664,21197268,Queens,Stephanie,22784412,43,-0.10516656261072524,Lower price average
26665,21198038,Brooklyn,Charlotte,42905152,1600,0.026732918957585703,Average price
26666,21199473,Queens,Feng,153018041,95,-0.10076144183901543,Lower price average
26667,21199546,Brooklyn,Magali,55430096,3800,0.21310341314530826,Higher price average
26668,21199630,Manhattan,Corporate Housing,61391963,3750,0.2088677200955873,Higher price average
26669,21200108,Brooklyn,Parker,151645438,330,-0.08085368450532689,Average price
26670,21200993,Manhattan,Marina,147536196,135,-0.09737288739923866,Average price
26671,21201088,Brooklyn,Chris,761943,675,-0.051627402462252205,Average price
26672,21201777,Brooklyn,Natali,153143032,380,-0.07661799145560591,Average price
26673,21202563,Brooklyn,Neel,32834879,600,-0.057980942036833655,Average price
26674,21203545,Manhattan,Nicole,40100,387,-0.07602499442864498,Average price
26675,21203987,Brooklyn,Liron,9206072,266,-0.08627537160896973,Average price
26676,21204122,Brooklyn,Braden,4464205,88,-0.10135443886597637,Lower price average
26677,21204708,Manhattan,John,23386210,1420,0.011484423978590218,Average price
26678,21204890,Manhattan,Phillip,61678511,165,-0.09483147156940608,Average price
26679,21205374,Queens,Golan,12160369,1665,0.03223931992222296,Average price
26680,21205622,Queens,Monica,87397826,440,-0.07153515979594074,Average price
26681,21205650,Manhattan,Stanley,120762452,5250,0.3359385115872163,Higher price average
26682,21205810,Manhattan,Stanley,120762452,6660,0.4553850555893476,Higher price average
26683,21205891,Manhattan,Stanley,120762452,5250,0.3359385115872163,Higher price average
26684,21206002,Manhattan,Stanley,120762452,5250,0.3359385115872163,Higher price average
26685,21206343,Brooklyn,Mason,153189324,230,-0.08932507060476881,Average price
26686,21206529,Brooklyn,Ron,3427065,180,-0.09356076365448979,Average price
26687,21209950,Manhattan,Tessa,11026055,320,-0.08170082311527108,Average price
26688,21210250,Manhattan,Katrina,79753770,3750,0.2088677200955873,Higher price average
26689,21211033,Brooklyn,Paula,12528835,250,-0.08763079338488043,Average price
26690,21211369,Brooklyn,Greg,4457116,475,-0.06857017466113607,Average price
26691,21212060,Brooklyn,Sunny,75030544,750,-0.04527386288767075,Average price
26692,21212488,Queens,Nayef,11951550,344,-0.07966769045140501,Average price
26693,21212612,Brooklyn,Emily,17412395,75,-0.10245571905890381,Lower price average
26694,21212937,Manhattan,Rated,76104209,4590,0.28002736333089956,Higher price average
26695,21213047,Manhattan,Charles,153150422,330,-0.08085368450532689,Average price
26696,21213095,Queens,Maria,153251827,55,-0.1041499962787922,Lower price average
26697,21213775,Queens,Nicole,141052003,50,-0.1045735655837643,Lower price average
26698,21213799,Manhattan,Devon,63417081,1350,0.005554453708980863,Average price
26699,21214101,Queens,Lashaya,153262506,35,-0.10584427349868059,Lower price average
26700,21214554,Queens,Carupano,3603284,630,-0.05543952620700107,Average price
26701,21215073,Manhattan,Kevin,9522664,298,-0.0835645280571483,Average price
26702,21215200,Manhattan,Emmanuel,2305978,350,-0.0791594072854385,Average price
26703,21216288,Queens,Yoni,5022142,360,-0.0783122686754943,Average price
26704,21217074,Manhattan,Dennis,145825873,3240,0.16566365098843344,Higher price average
26705,21217451,Brooklyn,Sharif,14278133,156,-0.09559389631835585,Average price
26706,21217698,Manhattan,Ariella,6958919,50,-0.1045735655837643,Lower price average
26707,21218250,Brooklyn,Kyle,953913,1500,0.018261532858143765,Average price
26708,21218639,Manhattan,Vincent,10787061,190,-0.09271362504454558,Average price
26709,21219137,Manhattan,Leonardo,22617181,85,-0.10160858044895962,Lower price average
26710,21219651,Brooklyn,Sarah,15277706,100,-0.10033787253404333,Lower price average
26711,21219737,Queens,Klever,48241662,3600,0.19616064094642438,Higher price average
26712,21220573,Manhattan,Murphy,85318599,640,-0.05459238759705688,Average price
26713,21222809,Brooklyn,Carmen,140862658,68,-0.10304871608586476,Lower price average
26714,21223569,Manhattan,Ladi,135320687,255,-0.08720722407990833,Average price
26715,21224447,Brooklyn,Dasha,108160091,5940,0.3943910756733657,Higher price average
26716,21224844,Brooklyn,Daniel,1565284,870,-0.03510819956834043,Average price
26717,21225854,Queens,Victoria,153378241,144,-0.09661046265028889,Average price
26718,21226494,Manhattan,Dylan,122642839,60,-0.1037264269738201,Lower price average
26719,21226783,Brooklyn,Candy,9849167,75,-0.10245571905890381,Lower price average
26720,21227009,Manhattan,Sabrina,24047286,1000,-0.024095397639065912,Average price
26721,21227069,Manhattan,Irini,153388393,250,-0.08763079338488043,Average price
26722,21227092,Brooklyn,Meaghan,15170042,90,-0.10118501114398752,Lower price average
26723,21227721,Manhattan,Bryan,31929860,155,-0.09567861017935027,Average price
26724,21228962,Manhattan,Luke A,35902083,1100,-0.015624011539623976,Average price
26725,21229168,Manhattan,Hadas,40818755,500,-0.06645232813627559,Average price
26726,21230082,Manhattan,Dina,153419495,378,-0.07678741917759475,Average price
26727,21230106,Brooklyn,Ryan,525698,975,-0.026213244163926397,Average price
26728,21230213,Brooklyn,Ashley,125549620,70,-0.10287928836387591,Lower price average
26729,21230280,Queens,Wilson,110965771,90,-0.10118501114398752,Lower price average
26730,21230688,Manhattan,Dennis,145825873,2880,0.13516666103044248,Higher price average
26731,21230883,Brooklyn,Natalie,17330515,156,-0.09559389631835585,Average price
26732,21231068,Manhattan,Joseph,18104303,440,-0.07153515979594074,Average price
26733,21231249,Brooklyn,Asia,45440805,370,-0.0774651300655501,Average price
26734,21231543,Queens,Hillside Hotel,134184451,135,-0.09737288739923866,Average price
26735,21232999,Brooklyn,Chadanut,14898658,45,-0.1049971348887364,Lower price average
26736,21233255,Manhattan,Yi-Hsuan,9890399,180,-0.09356076365448979,Average price
26737,21236661,Manhattan,Stephen,1522036,500,-0.06645232813627559,Average price
26738,21236786,Queens,Koothar,145255423,95,-0.10076144183901543,Lower price average
26739,21238053,Brooklyn,Sarah-B,153497815,10000,0.7383293513107083,Higher price average
26740,21239054,Brooklyn,Parker,11369083,230,-0.08932507060476881,Average price
26741,21239226,Manhattan,Vanessa,153509107,250,-0.08763079338488043,Average price
26742,21239497,Brooklyn,Lina,4444524,358,-0.07848169639748313,Average price
26743,21239728,Manhattan,Tina,57460773,198,-0.09203591415659024,Average price
26744,21239864,Brooklyn,Joseph,128895953,195,-0.0922900557395735,Average price
26745,21239885,Manhattan,Chiarra,45688062,500,-0.06645232813627559,Average price
26746,21240760,Brooklyn,Charles,7714461,1875,0.050029230731051026,Average price
26747,21240926,Manhattan,Vanessa,11005274,625,-0.055863095511973174,Average price
26748,21241079,Manhattan,Nals,57169534,590,-0.058828080646777844,Average price
26749,21241316,Manhattan,Monica,19001556,400,-0.07492371423571753,Average price
26750,21241829,Manhattan,Alexander,78414842,600,-0.057980942036833655,Average price
26751,21243315,Brooklyn,Lana,4476859,120,-0.09864359531415494,Average price
26752,21243952,Queens,Hillside Hotel,134184451,135,-0.09737288739923866,Average price
26753,21244035,Queens,Hillside Hotel,134184451,135,-0.09737288739923866,Average price
26754,21244390,Manhattan,Stephanie,33975562,100,-0.10033787253404333,Lower price average
26755,21244514,Brooklyn,Hugo,153565366,1000,-0.024095397639065912,Average price
26756,21245112,Queens,Jessica,8896831,250,-0.08763079338488043,Average price
26757,21247455,Brooklyn,Marc,17627575,76,-0.1023710051979094,Lower price average
26758,21247657,Brooklyn,Greg,51846382,440,-0.07153515979594074,Average price
26759,21248835,Manhattan,Rebekah,48660417,3000,0.1453323243497728,Higher price average
26760,21249456,Brooklyn,Max And Heather,10653881,300,-0.08339510033515946,Average price
26761,21249676,Brooklyn,Ina,64609445,58,-0.10389585469580895,Lower price average
26762,21249716,Manhattan,Guillermo,4144536,320,-0.08170082311527108,Average price
26763,21249869,Brooklyn,Melvin & Maya,139490165,260,-0.08678365477493624,Average price
26764,21250629,Manhattan,Lucy,153635280,800,-0.041038169837949785,Average price
26765,21250819,Bronx,Summer,27187487,105,-0.09991430322907123,Average price
26766,21251256,Manhattan,Bobi,7831209,45,-0.1049971348887364,Lower price average
26767,21251623,Brooklyn,Dan,60687546,470,-0.06899374396610818,Average price
26768,21252149,Manhattan,Lizzy,153650351,150,-0.09610217948432237,Average price
26769,21253000,Brooklyn,Alexander,10994664,1050,-0.019859704589344943,Average price
26770,21253486,Brooklyn,Greg,153662409,80,-0.10203214975393173,Lower price average
26771,21253502,Manhattan,Bryan,31929860,525,-0.06433448161141511,Average price
26772,21253506,Queens,Mirko,153664491,170,-0.09440790226443398,Average price
26773,21253783,Manhattan,Eric,19541889,759,-0.04451143813872098,Average price
26774,21253972,Manhattan,Tim,41306788,825,-0.0389203233130893,Average price
26775,21254023,Manhattan,Taylor,22004774,220,-0.09017220921471301,Average price
26776,21254336,Brooklyn,Tina,8150446,2263,0.08289820879688574,Average price
26777,21254718,Manhattan,Paul,56197328,1719,0.0368138684159216,Average price
26778,21254856,Queens,Nicole,143168243,80,-0.10203214975393173,Lower price average
26779,21256268,Manhattan,Andrew,1819910,340,-0.08000654589538268,Average price
26780,21257726,Queens,Damien,2082420,675,-0.051627402462252205,Average price
26782,21259803,Manhattan,Murah,123320165,600,-0.057980942036833655,Average price
26783,21259931,Brooklyn,David,1189195,585,-0.059251649951749946,Average price
26784,21260624,Staten Island,Lana,153180105,230,-0.08932507060476881,Average price
26785,21261549,Brooklyn,Joseph,45697749,140,-0.09694931809426656,Average price
26786,21263008,Manhattan,Sudha,153735730,22980,1.8379152670182715,The price is not average
26787,21263120,Manhattan,Darien,44295724,600,-0.057980942036833655,Average price
26788,21263179,Brooklyn,Francois,20408271,150,-0.09610217948432237,Average price
26789,21263728,Manhattan,Candice,16977462,625,-0.055863095511973174,Average price
